"Hugo_Symbol","Frame_Shift_Del","Frame_Shift_Ins","In_Frame_Del","In_Frame_Ins","Missense_Mutation","Nonsense_Mutation","Nonstop_Mutation","Splice_Site","Translation_Start_Site","total","MutatedSamples","AlteredSamples"
"LRIG2",0,0,0,0,1,0,0,0,0,1,1,1
"LRP10",0,0,0,0,1,0,0,0,0,1,1,1
"LRRC14",0,0,0,0,1,0,0,0,0,1,1,1
"LRRC14B",0,0,0,0,1,0,0,0,0,1,1,1
"LRRC15",0,0,0,0,1,0,0,0,0,1,1,1
"LRRC17",0,0,0,0,1,0,0,0,0,1,1,1
"LRRC19",0,0,0,0,1,0,0,0,0,1,1,1
"LRRC25",0,0,0,0,1,0,0,0,0,1,1,1
"LRRC28",0,0,0,0,1,0,0,0,0,1,1,1
"LRRC36",0,0,0,0,1,0,0,0,0,1,1,1
"LRRC37A",0,0,0,0,1,0,0,0,0,1,1,1
"LRRC3B",0,0,0,0,1,0,0,0,0,1,1,1
"LRRC4",0,0,0,0,1,0,0,0,0,1,1,1
"LRRC41",0,0,0,0,1,0,0,0,0,1,1,1
"LRRC42",0,0,0,0,1,0,0,0,0,1,1,1
"LRRC43",0,0,0,0,1,0,0,0,0,1,1,1
"LRRC45",0,0,0,0,1,0,0,0,0,1,1,1
"LRRC49",0,0,0,0,1,0,0,0,0,1,1,1
"LRRC52",0,0,0,0,1,0,0,0,0,1,1,1
"LRRC59",0,0,0,0,1,0,0,0,0,1,1,1
"LRRC8A",0,0,0,0,1,0,0,0,0,1,1,1
"LRRC8C",0,0,0,0,1,0,0,0,0,1,1,1
"LRRC8D",0,0,0,0,0,1,0,0,0,1,1,1
"LRRCC1",0,0,0,0,0,1,0,0,0,1,1,1
"LRRFIP1",0,0,0,0,1,0,0,0,0,1,1,1
"LRRIQ4",0,0,0,0,1,0,0,0,0,1,1,1
"LRRTM2",0,0,0,0,1,0,0,0,0,1,1,1
"LRSAM1",0,0,0,0,1,0,0,0,0,1,1,1
"LSG1",0,0,0,0,1,0,0,0,0,1,1,1
"LTA",0,0,0,0,1,0,0,0,0,1,1,1
"LTB",0,0,0,0,1,0,0,0,0,1,1,1
"LTBR",0,0,0,0,1,0,0,0,0,1,1,1
"LTK",0,0,0,0,1,0,0,0,0,1,1,1
"LUC7L3",0,0,0,0,1,0,0,0,0,1,1,1
"LUZP4",0,0,0,0,1,0,0,0,0,1,1,1
"LY6G6F",0,0,0,0,1,0,0,0,0,1,1,1
"LY86",0,0,0,0,1,0,0,0,0,1,1,1
"LY96",0,0,0,0,1,0,0,0,0,1,1,1
"LYG1",0,0,0,0,1,0,0,0,0,1,1,1
"LYN",0,0,0,0,1,0,0,0,0,1,1,1
"LYPD4",0,0,0,0,1,0,0,0,0,1,1,1
"LYPD6B",0,0,0,0,1,0,0,0,0,1,1,1
"LYZL1",0,0,0,0,1,0,0,0,0,1,1,1
"LYZL2",0,0,0,0,1,0,0,0,0,1,1,1
"LZIC",0,0,0,0,1,0,0,0,0,1,1,1
"LZTS2",0,0,0,0,1,0,0,0,0,1,1,1
"MAB21L2",0,0,0,0,0,1,0,0,0,1,1,1
"MAB21L3",0,0,0,0,1,0,0,0,0,1,1,1
"MACROD2",0,0,0,0,1,0,0,0,0,1,1,1
"MAD2L2",0,0,0,0,1,0,0,0,0,1,1,1
"MAEL",0,0,0,0,1,0,0,0,0,1,1,1
"MAFG",0,0,0,0,1,0,0,0,0,1,1,1
"MAGEA1",0,0,0,0,1,0,0,0,0,1,1,1
"MAGEA12",0,0,0,0,0,1,0,0,0,1,1,1
"MAGEA3",1,0,0,0,0,0,0,0,0,1,1,1
"MAGEB16",0,0,0,0,1,0,0,0,0,1,1,1
"MAGED1",0,0,0,0,1,0,0,0,0,1,1,1
"MAGIX",0,0,0,0,1,0,0,0,0,1,1,1
"MAGT1",0,0,0,0,1,0,0,0,0,1,1,1
"MAMDC4",0,0,0,0,1,0,0,0,0,1,1,1
"MAML2",0,0,0,0,1,0,0,0,0,1,1,1
"MAN1B1",0,0,0,0,1,0,0,0,0,1,1,1
"MAN2A2",0,0,0,0,1,0,0,0,0,1,1,1
"MANEA",0,0,0,0,1,0,0,0,0,1,1,1
"MAP10",0,0,0,0,1,0,0,0,0,1,1,1
"MAP1LC3C",0,0,0,0,0,1,0,0,0,1,1,1
"MAP3K11",0,0,0,0,1,0,0,0,0,1,1,1
"MAP3K12",0,0,1,0,0,0,0,0,0,1,1,1
"MAP3K2",0,0,0,0,1,0,0,0,0,1,1,1
"MAP3K3",1,0,0,0,0,0,0,0,0,1,1,1
"MAPK15",0,0,0,0,0,0,0,1,0,1,1,1
"MAPK4",0,0,0,0,1,0,0,0,0,1,1,1
"MAPK6",0,0,0,0,0,1,0,0,0,1,1,1
"MAPK9",0,0,0,0,1,0,0,0,0,1,1,1
"MAPKAP1",0,0,0,0,1,0,0,0,0,1,1,1
"MAPKAPK3",0,0,0,0,1,0,0,0,0,1,1,1
"MARCH3",0,0,0,0,1,0,0,0,0,1,1,1
"MARCH4",0,0,0,0,1,0,0,0,0,1,1,1
"MARCH8",0,0,0,0,0,1,0,0,0,1,1,1
"MARCKS",0,0,0,0,1,0,0,0,0,1,1,1
"MARK2",0,0,0,0,1,0,0,0,0,1,1,1
"MARVELD2",0,0,0,0,1,0,0,0,0,1,1,1
"MARVELD3",0,0,0,0,1,0,0,0,0,1,1,1
"MAST2",0,0,0,0,1,0,0,0,0,1,1,1
"MATK",0,0,0,0,1,0,0,0,0,1,1,1
"MAU2",0,0,0,0,1,0,0,0,0,1,1,1
"MAX",0,0,0,0,0,1,0,0,0,1,1,1
"MB21D2",0,0,0,0,1,0,0,0,0,1,1,1
"MBD2",0,0,0,0,1,0,0,0,0,1,1,1
"MBD4",0,0,0,0,1,0,0,0,0,1,1,1
"MBD6",0,0,0,0,1,0,0,0,0,1,1,1
"MBNL1",1,0,0,0,0,0,0,0,0,1,1,1
"MBNL2",0,0,0,0,1,0,0,0,0,1,1,1
"MBOAT1",0,0,0,0,1,0,0,0,0,1,1,1
"MBTPS2",0,0,0,0,1,0,0,0,0,1,1,1
"MC1R",0,0,0,0,1,0,0,0,0,1,1,1
"MC2R",0,0,0,0,1,0,0,0,0,1,1,1
"MCL1",0,0,0,0,1,0,0,0,0,1,1,1
"MCM6",0,0,0,0,1,0,0,0,0,1,1,1
"MCM8",0,0,0,0,0,1,0,0,0,1,1,1
"MCM9",0,0,0,0,1,0,0,0,0,1,1,1
"MCMBP",0,0,0,0,1,0,0,0,0,1,1,1
"MCOLN2",0,0,0,0,1,0,0,0,0,1,1,1
"MCOLN3",0,0,0,0,1,0,0,0,0,1,1,1
"MCUR1",0,0,0,0,1,0,0,0,0,1,1,1
"MDH1",0,0,0,0,1,0,0,0,0,1,1,1
"MDH1B",0,0,0,0,1,0,0,0,0,1,1,1
"MECP2",0,0,0,0,1,0,0,0,0,1,1,1
"MED14",0,0,0,0,1,0,0,0,0,1,1,1
"MED17",1,0,0,0,0,0,0,0,0,1,1,1
"MED19",0,0,0,0,1,0,0,0,0,1,1,1
"MED24",0,0,0,0,1,0,0,0,0,1,1,1
"MED25",0,0,0,0,1,0,0,0,0,1,1,1
"MED26",0,0,0,0,1,0,0,0,0,1,1,1
"MED6",0,0,0,0,1,0,0,0,0,1,1,1
"MEF2D",0,0,0,0,1,0,0,0,0,1,1,1
"MEGF8",0,0,0,0,1,0,0,0,0,1,1,1
"MEGF9",0,0,0,0,1,0,0,0,0,1,1,1
"MEOX1",0,0,0,0,0,1,0,0,0,1,1,1
"MEP1A",0,0,0,0,1,0,0,0,0,1,1,1
"MEPCE",0,0,0,0,0,0,0,1,0,1,1,1
"MEPE",0,0,0,0,1,0,0,0,0,1,1,1
"MESDC1",0,0,0,0,0,1,0,0,0,1,1,1
"MESDC2",0,0,0,0,1,0,0,0,0,1,1,1
"MESP2",0,0,0,0,1,0,0,0,0,1,1,1
"METAP1D",0,0,0,0,1,0,0,0,0,1,1,1
"METTL10",0,0,0,0,1,0,0,0,0,1,1,1
"METTL13",0,0,0,0,1,0,0,0,0,1,1,1
"METTL15",0,0,0,0,1,0,0,0,0,1,1,1
"METTL16",0,0,0,0,1,0,0,0,0,1,1,1
"METTL18",0,0,0,0,1,0,0,0,0,1,1,1
"METTL21B",0,0,0,0,1,0,0,0,0,1,1,1
"METTL21C",0,0,0,0,1,0,0,0,0,1,1,1
"METTL24",0,0,0,0,1,0,0,0,0,1,1,1
"METTL25",1,0,0,0,0,0,0,0,0,1,1,1
"METTL2A",0,0,0,0,1,0,0,0,0,1,1,1
"METTL4",0,0,0,0,1,0,0,0,0,1,1,1
"METTL5",0,0,0,0,1,0,0,0,0,1,1,1
"METTL6",0,0,0,0,1,0,0,0,0,1,1,1
"MEX3B",0,0,0,0,1,0,0,0,0,1,1,1
"MFAP3L",0,0,0,0,1,0,0,0,0,1,1,1
"MFHAS1",0,0,0,0,1,0,0,0,0,1,1,1
"MFNG",0,0,0,0,1,0,0,0,0,1,1,1
"MFRP",0,0,0,0,1,0,0,0,0,1,1,1
"MFSD6",0,0,0,0,1,0,0,0,0,1,1,1
"MFSD6L",0,0,0,0,0,1,0,0,0,1,1,1
"MFSD7",0,0,0,0,0,1,0,0,0,1,1,1
"MGAT4B",1,0,0,0,0,0,0,0,0,1,1,1
"MGST2",0,0,0,0,0,1,0,0,0,1,1,1
"MIB1",0,0,0,0,0,1,0,0,0,1,1,1
"MICA",1,0,0,0,0,0,0,0,0,1,1,1
"MICB",0,0,0,0,1,0,0,0,0,1,1,1
"MICU3",0,0,0,0,1,0,0,0,0,1,1,1
"MIDN",0,0,0,0,1,0,0,0,0,1,1,1
"MIEF2",0,0,0,0,1,0,0,0,0,1,1,1
"MIF4GD",0,0,0,0,1,0,0,0,0,1,1,1
"MINA",0,0,0,0,1,0,0,0,0,1,1,1
"MIS12",0,0,0,0,1,0,0,0,0,1,1,1
"MKI67",0,0,0,0,0,1,0,0,0,1,1,1
"MKL2",0,0,0,0,1,0,0,0,0,1,1,1
"MKNK1",0,0,0,0,1,0,0,0,0,1,1,1
"MKRN2",0,0,0,0,1,0,0,0,0,1,1,1
"MLC1",0,0,0,0,1,0,0,0,0,1,1,1
"MLEC",0,0,0,0,1,0,0,0,0,1,1,1
"MLH3",0,0,0,0,1,0,0,0,0,1,1,1
"MLIP",0,0,0,0,1,0,0,0,0,1,1,1
"MLLT1",0,0,0,0,1,0,0,0,0,1,1,1
"MLLT10",0,0,0,0,0,1,0,0,0,1,1,1
"MLLT11",0,0,0,0,1,0,0,0,0,1,1,1
"MLLT6",0,0,0,0,1,0,0,0,0,1,1,1
"MLXIPL",0,0,0,0,1,0,0,0,0,1,1,1
"MMD",0,0,0,0,1,0,0,0,0,1,1,1
"MMGT1",0,0,0,0,1,0,0,0,0,1,1,1
"MMP11",0,0,0,0,1,0,0,0,0,1,1,1
"MMP24",0,0,1,0,0,0,0,0,0,1,1,1
"MMP26",0,0,0,0,1,0,0,0,0,1,1,1
"MMP7",0,0,0,0,1,0,0,0,0,1,1,1
"MND1",0,0,0,0,1,0,0,0,0,1,1,1
"MOB1B",0,0,0,0,1,0,0,0,0,1,1,1
"MOB3B",0,0,0,0,0,1,0,0,0,1,1,1
"MOB3C",0,0,0,0,1,0,0,0,0,1,1,1
"MOCOS",0,0,0,0,1,0,0,0,0,1,1,1
"MOCS1",0,0,0,0,1,0,0,0,0,1,1,1
"MOCS3",0,0,0,0,1,0,0,0,0,1,1,1
"MOG",0,0,0,0,1,0,0,0,0,1,1,1
"MOGAT1",0,0,0,0,1,0,0,0,0,1,1,1
"MOGAT2",0,0,0,0,1,0,0,0,0,1,1,1
"MOK",0,0,0,0,1,0,0,0,0,1,1,1
"MON1B",0,0,0,0,1,0,0,0,0,1,1,1
"MORF4L1",0,0,0,0,1,0,0,0,0,1,1,1
"MORN1",0,0,0,0,1,0,0,0,0,1,1,1
"MORN3",0,0,0,0,1,0,0,0,0,1,1,1
"MORN5",0,0,0,0,1,0,0,0,0,1,1,1
"MOSPD3",0,0,0,0,0,1,0,0,0,1,1,1
"MOV10",0,0,0,0,1,0,0,0,0,1,1,1
"MPHOSPH6",0,0,0,0,1,0,0,0,0,1,1,1
"MPHOSPH9",0,0,0,0,1,0,0,0,0,1,1,1
"MPI",0,0,0,0,1,0,0,0,0,1,1,1
"MPL",0,0,0,0,1,0,0,0,0,1,1,1
"MPP3",0,0,0,0,1,0,0,0,0,1,1,1
"MPPE1",0,0,0,0,1,0,0,0,0,1,1,1
"MPRIP",0,0,0,0,1,0,0,0,0,1,1,1
"MPV17",0,0,0,0,1,0,0,0,0,1,1,1
"MPZL1",0,0,0,0,1,0,0,0,0,1,1,1
"MPZL3",0,0,0,0,1,0,0,0,0,1,1,1
"MR1",0,0,0,0,1,0,0,0,0,1,1,1
"MRC1",0,0,0,0,1,0,0,0,0,1,1,1
"MRM1",0,0,0,0,1,0,0,0,0,1,1,1
"MRO",0,0,0,0,0,0,0,1,0,1,1,1
"MROH1",0,0,0,0,1,0,0,0,0,1,1,1
"MRPL10",0,0,0,0,1,0,0,0,0,1,1,1
"MRPL11",0,0,0,0,1,0,0,0,0,1,1,1
"MRPL13",0,0,0,0,0,1,0,0,0,1,1,1
"MRPL16",0,0,0,0,1,0,0,0,0,1,1,1
"MRPL18",0,0,0,0,0,1,0,0,0,1,1,1
"MRPL19",1,0,0,0,0,0,0,0,0,1,1,1
"MRPL22",0,0,0,0,1,0,0,0,0,1,1,1
"MRPL27",0,0,0,0,1,0,0,0,0,1,1,1
"MRPL44",0,0,0,0,1,0,0,0,0,1,1,1
"MRPL45",0,0,0,0,1,0,0,0,0,1,1,1
"MRPL47",0,0,0,0,1,0,0,0,0,1,1,1
"MRPL50",0,0,0,0,1,0,0,0,0,1,1,1
"MRPS15",0,0,0,0,1,0,0,0,0,1,1,1
"MRPS18B",0,0,0,0,0,0,0,1,0,1,1,1
"MRPS21",0,0,0,0,1,0,0,0,0,1,1,1
"MRPS27",0,0,0,0,1,0,0,0,0,1,1,1
"MRPS30",0,0,0,0,0,0,0,1,0,1,1,1
"MRPS35",1,0,0,0,0,0,0,0,0,1,1,1
"MRPS7",0,0,0,0,1,0,0,0,0,1,1,1
"MRS2",0,0,0,0,1,0,0,0,0,1,1,1
"MRVI1",0,0,0,0,1,0,0,0,0,1,1,1
"MS4A1",0,0,0,0,1,0,0,0,0,1,1,1
"MS4A8",0,0,0,0,1,0,0,0,0,1,1,1
"MSANTD4",0,0,0,0,1,0,0,0,0,1,1,1
"MSC",0,0,0,0,1,0,0,0,0,1,1,1
"MSLN",0,0,0,0,1,0,0,0,0,1,1,1
"MSLNL",0,0,0,0,0,1,0,0,0,1,1,1
"MSMO1",0,0,0,0,1,0,0,0,0,1,1,1
"MSN",0,0,0,0,1,0,0,0,0,1,1,1
"MSRA",0,0,0,0,1,0,0,0,0,1,1,1
"MST1",0,0,0,0,1,0,0,0,0,1,1,1
"MSTN",0,0,0,0,1,0,0,0,0,1,1,1
"MSTO1",0,0,0,0,1,0,0,0,0,1,1,1
"MSX2",0,0,0,0,1,0,0,0,0,1,1,1
"MTA2",0,0,0,0,1,0,0,0,0,1,1,1
"MTAP",0,1,0,0,0,0,0,0,0,1,1,1
"MTDH",0,0,0,0,1,0,0,0,0,1,1,1
"MTERF",0,0,0,0,0,1,0,0,0,1,1,1
"MTFR1L",0,0,0,0,1,0,0,0,0,1,1,1
"MTFR2",0,0,0,0,1,0,0,0,0,1,1,1
"MTHFD2",0,0,0,0,1,0,0,0,0,1,1,1
"MTHFSD",0,1,0,0,0,0,0,0,0,1,1,1
"MTIF2",0,0,0,0,1,0,0,0,0,1,1,1
"MTMR1",0,0,0,0,1,0,0,0,0,1,1,1
"MTMR11",0,0,0,0,1,0,0,0,0,1,1,1
"MTSS1",1,0,0,0,0,0,0,0,0,1,1,1
"MUC13",0,0,0,0,1,0,0,0,0,1,1,1
"MUC15",0,0,0,0,0,1,0,0,0,1,1,1
"MUM1L1",0,0,0,0,1,0,0,0,0,1,1,1
"MVD",0,0,0,0,1,0,0,0,0,1,1,1
"MVK",0,0,0,0,1,0,0,0,0,1,1,1
"MVP",0,0,0,0,1,0,0,0,0,1,1,1
"MX2",0,0,0,0,1,0,0,0,0,1,1,1
"MXRA8",0,0,0,0,1,0,0,0,0,1,1,1
"MYADM",0,0,0,0,1,0,0,0,0,1,1,1
"MYBPC3",0,0,0,0,1,0,0,0,0,1,1,1
"MYBPHL",0,0,0,0,1,0,0,0,0,1,1,1
"MYCBPAP",0,0,0,0,0,1,0,0,0,1,1,1
"MYCN",0,0,0,0,1,0,0,0,0,1,1,1
"MYCT1",0,0,0,0,0,0,1,0,0,1,1,1
"MYD88",0,0,0,0,1,0,0,0,0,1,1,1
"MYF6",0,0,0,0,0,0,0,0,1,1,1,1
"MYH10",0,0,0,0,1,0,0,0,0,1,1,1
"MYL4",0,0,0,0,1,0,0,0,0,1,1,1
"MYO1D",0,0,0,0,1,0,0,0,0,1,1,1
"MYO6",0,0,0,0,1,0,0,0,0,1,1,1
"MYO9A",0,0,0,0,1,0,0,0,0,1,1,1
"MYOZ3",0,0,0,0,1,0,0,0,0,1,1,1
"MYPOP",0,0,0,0,1,0,0,0,0,1,1,1
"MZB1",0,0,0,0,1,0,0,0,0,1,1,1
"N6AMT1",0,0,0,0,1,0,0,0,0,1,1,1
"NAA16",0,0,0,0,1,0,0,0,0,1,1,1
"NAA30",0,0,0,0,1,0,0,0,0,1,1,1
"NAA35",0,0,0,0,1,0,0,0,0,1,1,1
"NAALAD2",0,0,0,0,1,0,0,0,0,1,1,1
"NAB2",0,0,0,0,0,0,0,1,0,1,1,1
"NADSYN1",0,0,0,0,1,0,0,0,0,1,1,1
"NAE1",0,0,0,0,1,0,0,0,0,1,1,1
"NAIP",0,0,0,0,1,0,0,0,0,1,1,1
"NAP1L3",0,0,0,0,1,0,0,0,0,1,1,1
"NAP1L4",0,0,0,0,1,0,0,0,0,1,1,1
"NAP1L5",0,0,0,0,1,0,0,0,0,1,1,1
"NARF",0,0,0,0,1,0,0,0,0,1,1,1
"NASP",0,0,0,0,1,0,0,0,0,1,1,1
"NAT16",0,0,0,0,1,0,0,0,0,1,1,1
"NAT9",0,0,0,0,0,1,0,0,0,1,1,1
"NAV1",0,0,0,0,1,0,0,0,0,1,1,1
"NBEAL2",0,0,0,0,1,0,0,0,0,1,1,1
"NBPF12",0,0,0,0,0,1,0,0,0,1,1,1
"NBPF3",0,0,0,0,1,0,0,0,0,1,1,1
"NCAPD2",0,0,0,0,1,0,0,0,0,1,1,1
"NCAPG",0,0,0,0,1,0,0,0,0,1,1,1
"NCAPG2",0,0,0,0,1,0,0,0,0,1,1,1
"NCCRP1",0,0,0,0,1,0,0,0,0,1,1,1
"NCDN",0,0,0,0,1,0,0,0,0,1,1,1
"NCEH1",0,0,0,0,1,0,0,0,0,1,1,1
"NCK1",0,0,0,0,1,0,0,0,0,1,1,1
"NCKAP1",0,0,0,0,1,0,0,0,0,1,1,1
"NCL",0,0,0,0,1,0,0,0,0,1,1,1
"NCOA4",0,0,0,0,1,0,0,0,0,1,1,1
"NCOA7",0,0,0,0,1,0,0,0,0,1,1,1
"NDC80",0,0,0,0,1,0,0,0,0,1,1,1
"NDEL1",0,0,0,0,1,0,0,0,0,1,1,1
"NDNF",0,0,0,0,1,0,0,0,0,1,1,1
"NDRG1",0,0,0,0,1,0,0,0,0,1,1,1
"NDST1",0,0,0,0,1,0,0,0,0,1,1,1
"NDST3",0,0,0,0,1,0,0,0,0,1,1,1
"NDUFA1",0,0,0,0,1,0,0,0,0,1,1,1
"NDUFA13",0,0,0,0,1,0,0,0,0,1,1,1
"NDUFA5",0,0,0,0,1,0,0,0,0,1,1,1
"NDUFA7",0,0,0,0,1,0,0,0,0,1,1,1
"NDUFB2",0,0,0,0,1,0,0,0,0,1,1,1
"NDUFS2",0,0,0,0,1,0,0,0,0,1,1,1
"NDUFS7",0,0,0,0,1,0,0,0,0,1,1,1
"NDUFS8",0,0,0,0,1,0,0,0,0,1,1,1
"NDUFV1",0,0,0,0,1,0,0,0,0,1,1,1
"NDUFV3",0,0,0,0,1,0,0,0,0,1,1,1
"NEBL",0,0,0,0,1,0,0,0,0,1,1,1
"NECAB2",0,0,0,0,1,0,0,0,0,1,1,1
"NEDD1",0,0,0,0,1,0,0,0,0,1,1,1
"NEDD4L",0,0,0,0,1,0,0,0,0,1,1,1
"NEDD8-MDP1",0,0,0,0,1,0,0,0,0,1,1,1
"NEFH",0,0,0,0,1,0,0,0,0,1,1,1
"NEGR1",0,0,0,0,1,0,0,0,0,1,1,1
"NEK1",0,0,0,0,1,0,0,0,0,1,1,1
"NEK3",1,0,0,0,0,0,0,0,0,1,1,1
"NEK8",0,0,0,0,1,0,0,0,0,1,1,1
"NEK9",0,0,0,0,1,0,0,0,0,1,1,1
"NELFB",0,0,0,0,1,0,0,0,0,1,1,1
"NELFCD",0,0,0,0,1,0,0,0,0,1,1,1
"NELL2",0,0,0,0,1,0,0,0,0,1,1,1
"NEO1",0,0,0,0,1,0,0,0,0,1,1,1
"NEU4",0,0,0,0,1,0,0,0,0,1,1,1
"NEUROD2",0,0,0,0,1,0,0,0,0,1,1,1
"NEXN",0,0,0,0,1,0,0,0,0,1,1,1
"NFAT5",0,0,0,0,1,0,0,0,0,1,1,1
"NFATC1",0,0,0,0,1,0,0,0,0,1,1,1
"NFE2",0,0,0,0,1,0,0,0,0,1,1,1
"NFIC",0,0,0,0,1,0,0,0,0,1,1,1
"NFKB1",0,0,0,0,0,1,0,0,0,1,1,1
"NFKBIB",0,0,0,0,1,0,0,0,0,1,1,1
"NFU1",0,0,0,0,1,0,0,0,0,1,1,1
"NFYC",0,0,0,0,0,1,0,0,0,1,1,1
"NGF",0,0,0,0,1,0,0,0,0,1,1,1
"NHEJ1",0,0,0,0,1,0,0,0,0,1,1,1
"NHSL2",0,0,0,0,0,1,0,0,0,1,1,1
"NIF3L1",0,0,0,0,1,0,0,0,0,1,1,1
"NIFK",0,0,0,0,1,0,0,0,0,1,1,1
"NIM1K",0,0,0,0,1,0,0,0,0,1,1,1
"NIPA1",0,0,0,0,1,0,0,0,0,1,1,1
"NIPAL1",0,0,0,0,1,0,0,0,0,1,1,1
"NIPAL3",0,0,0,0,1,0,0,0,0,1,1,1
"NIPSNAP1",0,0,0,0,1,0,0,0,0,1,1,1
"NISCH",0,0,0,0,1,0,0,0,0,1,1,1
"NKAIN2",0,0,0,0,1,0,0,0,0,1,1,1
"NKAIN3",0,0,0,0,1,0,0,0,0,1,1,1
"NKPD1",0,0,0,0,1,0,0,0,0,1,1,1
"NKX2-1",0,0,0,0,0,1,0,0,0,1,1,1
"NKX2-4",0,0,0,0,1,0,0,0,0,1,1,1
"NKX2-8",0,0,0,0,1,0,0,0,0,1,1,1
"NKX3-1",0,0,0,0,0,0,0,1,0,1,1,1
"NLE1",0,0,0,0,1,0,0,0,0,1,1,1
"NLGN2",0,0,0,0,1,0,0,0,0,1,1,1
"NLRX1",0,0,0,0,1,0,0,0,0,1,1,1
"NMNAT2",0,0,0,0,1,0,0,0,0,1,1,1
"NMRK1",0,0,0,0,1,0,0,0,0,1,1,1
"NMT1",0,0,0,0,1,0,0,0,0,1,1,1
"NOD1",0,0,0,0,1,0,0,0,0,1,1,1
"NOD2",0,0,0,0,0,1,0,0,0,1,1,1
"NOL10",0,0,0,0,1,0,0,0,0,1,1,1
"NOL11",0,0,0,0,1,0,0,0,0,1,1,1
"NONO",1,0,0,0,0,0,0,0,0,1,1,1
"NOP58",0,0,0,0,1,0,0,0,0,1,1,1
"NOS1AP",0,0,0,0,0,0,0,1,0,1,1,1
"NOS3",0,0,0,0,1,0,0,0,0,1,1,1
"NOSTRIN",0,0,0,0,1,0,0,0,0,1,1,1
"NOTCH3",0,0,0,0,1,0,0,0,0,1,1,1
"NOVA2",0,0,0,0,1,0,0,0,0,1,1,1
"NOX4",0,0,0,0,1,0,0,0,0,1,1,1
"NOX5",0,1,0,0,0,0,0,0,0,1,1,1
"NOXO1",0,0,0,0,1,0,0,0,0,1,1,1
"NPAS2",0,0,0,0,1,0,0,0,0,1,1,1
"NPBWR2",0,0,0,0,1,0,0,0,0,1,1,1
"NPC1L1",0,0,0,0,1,0,0,0,0,1,1,1
"NPC2",0,1,0,0,0,0,0,0,0,1,1,1
"NPEPL1",0,0,0,0,0,1,0,0,0,1,1,1
"NPIPA1",0,0,0,0,1,0,0,0,0,1,1,1
"NPIPB4",0,0,0,0,1,0,0,0,0,1,1,1
"NPLOC4",0,0,0,0,1,0,0,0,0,1,1,1
"NPM1",0,0,0,0,1,0,0,0,0,1,1,1
"NPPC",0,0,0,0,1,0,0,0,0,1,1,1
"NPRL2",0,0,0,0,1,0,0,0,0,1,1,1
"NPS",0,0,0,0,0,1,0,0,0,1,1,1
"NPTXR",0,0,0,0,1,0,0,0,0,1,1,1
"NPY",0,0,0,0,1,0,0,0,0,1,1,1
"NPY1R",0,0,0,0,1,0,0,0,0,1,1,1
"NPY4R",0,0,0,0,1,0,0,0,0,1,1,1
"NR2C1",0,0,0,0,1,0,0,0,0,1,1,1
"NR2C2",0,0,0,0,1,0,0,0,0,1,1,1
"NR3C1",0,0,0,0,1,0,0,0,0,1,1,1
"NR5A1",0,0,0,0,1,0,0,0,0,1,1,1
"NRAS",0,0,0,0,1,0,0,0,0,1,1,1
"NRBF2",0,0,0,0,1,0,0,0,0,1,1,1
"NRD1",0,0,0,0,1,0,0,0,0,1,1,1
"NRL",0,0,0,0,1,0,0,0,0,1,1,1
"NRM",0,0,0,0,1,0,0,0,0,1,1,1
"NRP1",0,0,0,0,1,0,0,0,0,1,1,1
"NSF",0,0,0,0,1,0,0,0,0,1,1,1
"NSUN3",0,0,0,0,0,0,0,1,0,1,1,1
"NSUN4",0,0,0,0,1,0,0,0,0,1,1,1
"NSUN6",0,0,0,0,1,0,0,0,0,1,1,1
"NSUN7",0,1,0,0,0,0,0,0,0,1,1,1
"NT5C",0,0,0,0,1,0,0,0,0,1,1,1
"NT5C2",0,0,0,0,1,0,0,0,0,1,1,1
"NT5DC2",0,0,0,0,1,0,0,0,0,1,1,1
"NT5DC3",0,0,0,0,0,0,0,1,0,1,1,1
"NT5E",0,0,0,0,1,0,0,0,0,1,1,1
"NT5M",0,0,0,0,1,0,0,0,0,1,1,1
"NTN5",0,0,0,0,1,0,0,0,0,1,1,1
"NTRK1",0,0,0,0,1,0,0,0,0,1,1,1
"NUB1",1,0,0,0,0,0,0,0,0,1,1,1
"NUBP2",0,0,0,0,1,0,0,0,0,1,1,1
"NUBPL",0,0,0,0,0,1,0,0,0,1,1,1
"NUCKS1",0,0,0,0,1,0,0,0,0,1,1,1
"NUDCD1",0,0,0,0,1,0,0,0,0,1,1,1
"NUDT13",0,0,0,0,1,0,0,0,0,1,1,1
"NUDT15",0,0,0,0,1,0,0,0,0,1,1,1
"NUDT18",0,0,0,0,1,0,0,0,0,1,1,1
"NUDT19",0,0,0,0,1,0,0,0,0,1,1,1
"NUDT2",0,0,0,0,1,0,0,0,0,1,1,1
"NUDT3",0,0,0,0,1,0,0,0,0,1,1,1
"NUFIP1",0,0,0,0,1,0,0,0,0,1,1,1
"NUGGC",0,0,0,0,0,0,0,1,0,1,1,1
"NUP153",0,0,0,0,1,0,0,0,0,1,1,1
"NUP160",0,0,0,0,1,0,0,0,0,1,1,1
"NUP214",0,0,0,0,1,0,0,0,0,1,1,1
"NUP43",0,0,0,0,1,0,0,0,0,1,1,1
"NUP50",0,0,0,0,1,0,0,0,0,1,1,1
"NUP62",1,0,0,0,0,0,0,0,0,1,1,1
"NUTM2D",0,0,0,0,1,0,0,0,0,1,1,1
