"Hugo_Symbol","Frame_Shift_Del","Frame_Shift_Ins","In_Frame_Del","In_Frame_Ins","Missense_Mutation","Nonsense_Mutation","Nonstop_Mutation","Splice_Site","Translation_Start_Site","total","MutatedSamples","AlteredSamples"
"NFATC3",0,0,0,0,2,0,0,0,0,2,1,1
"NFKBIA",0,0,0,0,1,1,0,0,0,2,1,1
"NGFR",2,0,0,0,0,0,0,0,0,2,1,1
"NLRC5",2,0,0,0,0,0,0,0,0,2,1,1
"NLRP12",2,0,0,0,0,0,0,0,0,2,1,1
"NRAP",2,0,0,0,0,0,0,0,0,2,1,1
"NUPL2",2,0,0,0,0,0,0,0,0,2,1,1
"NXF5",0,0,0,0,2,0,0,0,0,2,1,1
"OCA2",0,0,0,0,2,0,0,0,0,2,1,1
"OLFML2B",2,0,0,0,0,0,0,0,0,2,1,1
"OSBP",2,0,0,0,0,0,0,0,0,2,1,1
"PCIF1",0,0,0,0,2,0,0,0,0,2,1,1
"PCK2",2,0,0,0,0,0,0,0,0,2,1,1
"PGAP2",2,0,0,0,0,0,0,0,0,2,1,1
"PHLDB2",1,0,0,0,1,0,0,0,0,2,1,1
"PLA2G5",2,0,0,0,0,0,0,0,0,2,1,1
"PLCB4",0,0,0,0,2,0,0,0,0,2,1,1
"PLEKHH2",2,0,0,0,0,0,0,0,0,2,1,1
"PNN",0,0,0,0,1,1,0,0,0,2,1,1
"PNPLA3",1,0,0,0,1,0,0,0,0,2,1,1
"POLR3B",0,0,0,0,1,1,0,0,0,2,1,1
"PPP2R3B",2,0,0,0,0,0,0,0,0,2,1,1
"PRDM16",2,0,0,0,0,0,0,0,0,2,1,1
"PRPF40A",2,0,0,0,0,0,0,0,0,2,1,1
"PRRC2A",0,0,0,0,2,0,0,0,0,2,1,1
"PSMD2",2,0,0,0,0,0,0,0,0,2,1,1
"PSME4",2,0,0,0,0,0,0,0,0,2,1,1
"PTMS",0,0,0,0,0,1,0,1,0,2,1,1
"PTPRU",2,0,0,0,0,0,0,0,0,2,1,1
"PVRIG",2,0,0,0,0,0,0,0,0,2,1,1
"PVRL4",2,0,0,0,0,0,0,0,0,2,1,1
"RBM27",0,0,0,0,2,0,0,0,0,2,1,1
"RBM47",0,0,0,0,2,0,0,0,0,2,1,1
"RP11-1055B8.7",0,0,0,0,2,0,0,0,0,2,1,1
"RSRC2",1,0,0,0,1,0,0,0,0,2,1,1
"SCAF11",2,0,0,0,0,0,0,0,0,2,1,1
"SCUBE2",2,0,0,0,0,0,0,0,0,2,1,1
"SELPLG",2,0,0,0,0,0,0,0,0,2,1,1
"SETD5",2,0,0,0,0,0,0,0,0,2,1,1
"SF3A1",1,0,0,0,0,0,0,1,0,2,1,1
"SHPK",2,0,0,0,0,0,0,0,0,2,1,1
"SHROOM3",2,0,0,0,0,0,0,0,0,2,1,1
"SIGLEC6",2,0,0,0,0,0,0,0,0,2,1,1
"SIRPG",2,0,0,0,0,0,0,0,0,2,1,1
"SLC12A9",2,0,0,0,0,0,0,0,0,2,1,1
"SLC24A3",1,0,0,0,0,0,0,1,0,2,1,1
"SLC37A1",2,0,0,0,0,0,0,0,0,2,1,1
"SLC9A2",2,0,0,0,0,0,0,0,0,2,1,1
"SLC9A9",0,0,0,0,2,0,0,0,0,2,1,1
"SLCO3A1",0,0,0,0,2,0,0,0,0,2,1,1
"SLFN13",0,0,0,0,1,1,0,0,0,2,1,1
"SLFN5",1,0,0,0,1,0,0,0,0,2,1,1
"SLTM",2,0,0,0,0,0,0,0,0,2,1,1
"SMPD4",1,0,0,0,1,0,0,0,0,2,1,1
"SOX6",2,0,0,0,0,0,0,0,0,2,1,1
"SPATA6",0,0,0,0,1,1,0,0,0,2,1,1
"SPDYE3",2,0,0,0,0,0,0,0,0,2,1,1
"SPOP",0,0,0,0,2,0,0,0,0,2,1,1
"SRBD1",2,0,0,0,0,0,0,0,0,2,1,1
"SSX1",0,0,0,0,2,0,0,0,0,2,1,1
"STRA6",0,0,0,0,2,0,0,0,0,2,1,1
"SYP",2,0,0,0,0,0,0,0,0,2,1,1
"TAF1",0,0,0,0,2,0,0,0,0,2,1,1
"TAF3",2,0,0,0,0,0,0,0,0,2,1,1
"TBCD",2,0,0,0,0,0,0,0,0,2,1,1
"TBL1XR1",1,0,0,0,0,0,0,0,1,2,1,1
"TCEA3",0,0,0,0,2,0,0,0,0,2,1,1
"TCP11",2,0,0,0,0,0,0,0,0,2,1,1
"TEX10",2,0,0,0,0,0,0,0,0,2,1,1
"TFDP3",2,0,0,0,0,0,0,0,0,2,1,1
"TNS4",2,0,0,0,0,0,0,0,0,2,1,1
"TOP3A",0,0,0,0,2,0,0,0,0,2,1,1
"TP53BP2",2,0,0,0,0,0,0,0,0,2,1,1
"TRIM42",2,0,0,0,0,0,0,0,0,2,1,1
"TRRAP",2,0,0,0,0,0,0,0,0,2,1,1
"TTC7B",2,0,0,0,0,0,0,0,0,2,1,1
"TXNDC16",2,0,0,0,0,0,0,0,0,2,1,1
"TXNRD1",2,0,0,0,0,0,0,0,0,2,1,1
"UBP1",2,0,0,0,0,0,0,0,0,2,1,1
"UBR4",2,0,0,0,0,0,0,0,0,2,1,1
"UIMC1",2,0,0,0,0,0,0,0,0,2,1,1
"UROD",2,0,0,0,0,0,0,0,0,2,1,1
"UXS1",2,0,0,0,0,0,0,0,0,2,1,1
"VPS13D",0,0,0,0,2,0,0,0,0,2,1,1
"VPS8",0,0,0,0,2,0,0,0,0,2,1,1
"WT1",2,0,0,0,0,0,0,0,0,2,1,1
"XCL1",2,0,0,0,0,0,0,0,0,2,1,1
"ZBTB20",2,0,0,0,0,0,0,0,0,2,1,1
"ZMYND10",1,0,0,0,1,0,0,0,0,2,1,1
"ZNF112",2,0,0,0,0,0,0,0,0,2,1,1
"ZNF484",0,0,0,0,2,0,0,0,0,2,1,1
"ZNF512B",2,0,0,0,0,0,0,0,0,2,1,1
"ZNF667",0,0,0,0,2,0,0,0,0,2,1,1
"ZNF674",0,0,0,0,2,0,0,0,0,2,1,1
"ZXDC",2,0,0,0,0,0,0,0,0,2,1,1
"A2M",0,0,0,0,1,0,0,0,0,1,1,1
"A2ML1",0,0,0,0,0,1,0,0,0,1,1,1
"AADAC",0,0,0,0,0,1,0,0,0,1,1,1
"AADACL2",1,0,0,0,0,0,0,0,0,1,1,1
"AADACL3",0,0,0,0,1,0,0,0,0,1,1,1
"AADACL4",0,0,0,0,1,0,0,0,0,1,1,1
"AAMP",1,0,0,0,0,0,0,0,0,1,1,1
"AARS",1,0,0,0,0,0,0,0,0,1,1,1
"AARSD1",0,0,0,0,1,0,0,0,0,1,1,1
"AASS",1,0,0,0,0,0,0,0,0,1,1,1
"AATK",0,0,0,0,1,0,0,0,0,1,1,1
"ABCA5",0,0,0,0,1,0,0,0,0,1,1,1
"ABCB10",1,0,0,0,0,0,0,0,0,1,1,1
"ABCC2",0,0,0,0,1,0,0,0,0,1,1,1
"ABCC3",1,0,0,0,0,0,0,0,0,1,1,1
"ABCD3",0,0,0,0,0,0,0,1,0,1,1,1
"ABCF2",0,1,0,0,0,0,0,0,0,1,1,1
"ABCG1",0,0,0,0,1,0,0,0,0,1,1,1
"ABCG2",1,0,0,0,0,0,0,0,0,1,1,1
"ABHD16A",1,0,0,0,0,0,0,0,0,1,1,1
"ABHD17A",0,0,0,0,1,0,0,0,0,1,1,1
"ABHD17C",0,0,0,0,1,0,0,0,0,1,1,1
"ABHD6",0,0,0,0,1,0,0,0,0,1,1,1
"ABLIM3",0,0,0,0,1,0,0,0,0,1,1,1
"ABRA",0,0,0,0,1,0,0,0,0,1,1,1
"ABT1",0,0,0,0,1,0,0,0,0,1,1,1
"ABTB2",0,0,0,0,1,0,0,0,0,1,1,1
"AC003002.6",0,0,0,0,1,0,0,0,0,1,1,1
"AC004381.6",0,0,0,0,0,1,0,0,0,1,1,1
"ACACB",0,0,0,0,1,0,0,0,0,1,1,1
"ACAD10",0,0,0,0,1,0,0,0,0,1,1,1
"ACAD9",0,0,0,0,1,0,0,0,0,1,1,1
"ACADSB",1,0,0,0,0,0,0,0,0,1,1,1
"ACAN",1,0,0,0,0,0,0,0,0,1,1,1
"ACAP2",1,0,0,0,0,0,0,0,0,1,1,1
"ACBD3",1,0,0,0,0,0,0,0,0,1,1,1
"ACBD4",0,0,0,0,1,0,0,0,0,1,1,1
"ACCSL",1,0,0,0,0,0,0,0,0,1,1,1
"ACKR2",0,0,0,0,1,0,0,0,0,1,1,1
"ACLY",0,0,0,0,0,0,0,1,0,1,1,1
"ACOT11",1,0,0,0,0,0,0,0,0,1,1,1
"ACOT13",0,0,0,0,1,0,0,0,0,1,1,1
"ACOX2",1,0,0,0,0,0,0,0,0,1,1,1
"ACOXL",1,0,0,0,0,0,0,0,0,1,1,1
"ACP1",1,0,0,0,0,0,0,0,0,1,1,1
"ACPL2",1,0,0,0,0,0,0,0,0,1,1,1
"ACR",1,0,0,0,0,0,0,0,0,1,1,1
"ACRC",0,0,0,0,1,0,0,0,0,1,1,1
"ACSBG1",0,0,0,0,1,0,0,0,0,1,1,1
"ACSF2",0,0,0,0,0,0,0,1,0,1,1,1
"ACSL4",0,0,0,0,1,0,0,0,0,1,1,1
"ACTA1",0,0,0,0,1,0,0,0,0,1,1,1
"ACTG1",0,0,0,0,1,0,0,0,0,1,1,1
"ACTG2",1,0,0,0,0,0,0,0,0,1,1,1
"ACTL8",0,0,0,0,1,0,0,0,0,1,1,1
"ACTL9",0,0,0,0,1,0,0,0,0,1,1,1
"ACTN4",0,0,0,0,1,0,0,0,0,1,1,1
"ACTR6",0,0,0,0,1,0,0,0,0,1,1,1
"ACTRT2",0,0,0,0,1,0,0,0,0,1,1,1
"ADAM11",0,0,0,0,1,0,0,0,0,1,1,1
"ADAM19",0,0,0,0,1,0,0,0,0,1,1,1
"ADAM30",0,0,0,0,1,0,0,0,0,1,1,1
"ADAM7",0,0,0,0,1,0,0,0,0,1,1,1
"ADAMTS14",0,0,0,0,1,0,0,0,0,1,1,1
"ADAMTS16",0,0,0,0,1,0,0,0,0,1,1,1
"ADAMTS18",1,0,0,0,0,0,0,0,0,1,1,1
"ADAMTS5",0,0,0,0,1,0,0,0,0,1,1,1
"ADAMTS7",1,0,0,0,0,0,0,0,0,1,1,1
"ADAMTS9",1,0,0,0,0,0,0,0,0,1,1,1
"ADAMTSL4",1,0,0,0,0,0,0,0,0,1,1,1
"ADARB1",0,0,0,0,1,0,0,0,0,1,1,1
"ADCK5",0,0,0,0,1,0,0,0,0,1,1,1
"ADCY10",1,0,0,0,0,0,0,0,0,1,1,1
"ADCY2",0,0,0,0,1,0,0,0,0,1,1,1
"ADCY4",0,0,0,0,1,0,0,0,0,1,1,1
"ADCY5",0,0,0,0,1,0,0,0,0,1,1,1
"ADCY7",0,0,0,0,1,0,0,0,0,1,1,1
"ADCY8",0,0,0,0,1,0,0,0,0,1,1,1
"ADD2",0,0,0,0,1,0,0,0,0,1,1,1
"ADD3",0,0,0,0,1,0,0,0,0,1,1,1
"ADH1A",1,0,0,0,0,0,0,0,0,1,1,1
"ADH1C",0,0,0,0,1,0,0,0,0,1,1,1
"ADH5",0,0,0,0,1,0,0,0,0,1,1,1
"ADH7",0,0,0,0,1,0,0,0,0,1,1,1
"ADIG",1,0,0,0,0,0,0,0,0,1,1,1
"ADORA2A",0,0,0,0,1,0,0,0,0,1,1,1
"ADORA2B",1,0,0,0,0,0,0,0,0,1,1,1
"ADORA3",1,0,0,0,0,0,0,0,0,1,1,1
"ADPGK",0,0,0,0,1,0,0,0,0,1,1,1
"ADPRH",0,0,0,0,1,0,0,0,0,1,1,1
"ADPRHL2",1,0,0,0,0,0,0,0,0,1,1,1
"ADRA2C",0,0,0,0,1,0,0,0,0,1,1,1
"ADRB3",0,0,0,0,1,0,0,0,0,1,1,1
"ADRBK2",1,0,0,0,0,0,0,0,0,1,1,1
"ADTRP",0,0,0,0,1,0,0,0,0,1,1,1
"AFAP1L2",1,0,0,0,0,0,0,0,0,1,1,1
"AFM",1,0,0,0,0,0,0,0,0,1,1,1
"AFMID",1,0,0,0,0,0,0,0,0,1,1,1
"AFTPH",0,0,0,0,1,0,0,0,0,1,1,1
"AGAP3",0,0,0,0,1,0,0,0,0,1,1,1
"AGAP5",0,0,0,0,1,0,0,0,0,1,1,1
"AGBL1",1,0,0,0,0,0,0,0,0,1,1,1
"AGBL2",1,0,0,0,0,0,0,0,0,1,1,1
"AGBL3",0,0,0,0,1,0,0,0,0,1,1,1
"AGBL4",0,0,0,0,1,0,0,0,0,1,1,1
"AGK",0,0,0,0,1,0,0,0,0,1,1,1
"AGMO",0,0,0,0,0,0,0,1,0,1,1,1
"AGO4",0,0,0,0,1,0,0,0,0,1,1,1
"AGPAT4",1,0,0,0,0,0,0,0,0,1,1,1
"AGPAT5",1,0,0,0,0,0,0,0,0,1,1,1
"AGTRAP",1,0,0,0,0,0,0,0,0,1,1,1
"AGXT",0,0,0,0,1,0,0,0,0,1,1,1
"AHNAK2",1,0,0,0,0,0,0,0,0,1,1,1
"AICDA",0,0,0,0,1,0,0,0,0,1,1,1
"AIFM3",1,0,0,0,0,0,0,0,0,1,1,1
"AIG1",0,0,0,0,1,0,0,0,0,1,1,1
"AIM2",1,0,0,0,0,0,0,0,0,1,1,1
"AJAP1",0,0,0,0,1,0,0,0,0,1,1,1
"AK1",1,0,0,0,0,0,0,0,0,1,1,1
"AK3",0,0,0,0,1,0,0,0,0,1,1,1
"AK5",1,0,0,0,0,0,0,0,0,1,1,1
"AKAP10",1,0,0,0,0,0,0,0,0,1,1,1
"AKAP17A",0,0,0,0,1,0,0,0,0,1,1,1
"AKAP3",0,0,0,0,1,0,0,0,0,1,1,1
"AKAP8L",1,0,0,0,0,0,0,0,0,1,1,1
"AKAP9",0,0,0,0,1,0,0,0,0,1,1,1
"AKR1B1",1,0,0,0,0,0,0,0,0,1,1,1
"AKR1C1",1,0,0,0,0,0,0,0,0,1,1,1
"AKR1C2",1,0,0,0,0,0,0,0,0,1,1,1
"AKR1C4",1,0,0,0,0,0,0,0,0,1,1,1
"AKR7L",0,0,0,0,1,0,0,0,0,1,1,1
"ALB",1,0,0,0,0,0,0,0,0,1,1,1
"ALDH16A1",0,0,0,0,1,0,0,0,0,1,1,1
"ALDH1A1",1,0,0,0,0,0,0,0,0,1,1,1
"ALDH1A3",0,0,0,0,1,0,0,0,0,1,1,1
"ALDH3A1",1,0,0,0,0,0,0,0,0,1,1,1
"ALDH5A1",0,0,0,0,1,0,0,0,0,1,1,1
"ALDH8A1",0,0,0,0,1,0,0,0,0,1,1,1
"ALDH9A1",0,0,0,0,1,0,0,0,0,1,1,1
"ALDOB",1,0,0,0,0,0,0,0,0,1,1,1
"ALG1",1,0,0,0,0,0,0,0,0,1,1,1
"ALG13",1,0,0,0,0,0,0,0,0,1,1,1
"ALG2",0,0,0,0,1,0,0,0,0,1,1,1
"ALG5",1,0,0,0,0,0,0,0,0,1,1,1
"ALK",0,0,0,0,1,0,0,0,0,1,1,1
"ALKBH2",0,0,0,0,1,0,0,0,0,1,1,1
"ALKBH5",1,0,0,0,0,0,0,0,0,1,1,1
"ALLC",0,0,0,0,1,0,0,0,0,1,1,1
"ALMS1",0,0,0,0,1,0,0,0,0,1,1,1
"ALOX12",0,0,0,0,1,0,0,0,0,1,1,1
"ALOXE3",0,0,0,0,0,0,0,1,0,1,1,1
"ALPP",0,0,0,0,1,0,0,0,0,1,1,1
"ALPPL2",0,0,0,0,1,0,0,0,0,1,1,1
"ALX1",1,0,0,0,0,0,0,0,0,1,1,1
"AMBN",0,0,0,0,1,0,0,0,0,1,1,1
"AMD1",1,0,0,0,0,0,0,0,0,1,1,1
"AMDHD1",0,0,0,0,1,0,0,0,0,1,1,1
"AMELX",1,0,0,0,0,0,0,0,0,1,1,1
"AMER3",0,0,0,0,1,0,0,0,0,1,1,1
"AMIGO2",1,0,0,0,0,0,0,0,0,1,1,1
"AMPD1",0,0,0,0,1,0,0,0,0,1,1,1
"AMPD2",0,0,0,0,1,0,0,0,0,1,1,1
"AMT",0,0,0,0,1,0,0,0,0,1,1,1
"AMY2A",0,0,0,0,1,0,0,0,0,1,1,1
"AMZ1",0,0,0,0,1,0,0,0,0,1,1,1
"ANGPT4",0,0,0,0,0,0,0,1,0,1,1,1
"ANGPTL1",0,0,0,0,1,0,0,0,0,1,1,1
"ANGPTL3",0,0,0,0,1,0,0,0,0,1,1,1
"ANKEF1",0,0,0,0,1,0,0,0,0,1,1,1
"ANKFN1",0,0,0,0,1,0,0,0,0,1,1,1
"ANKFY1",1,0,0,0,0,0,0,0,0,1,1,1
"ANKLE1",1,0,0,0,0,0,0,0,0,1,1,1
"ANKRD18A",0,0,0,0,1,0,0,0,0,1,1,1
"ANKRD24",0,0,0,0,1,0,0,0,0,1,1,1
"ANKRD32",0,0,0,0,0,0,0,1,0,1,1,1
"ANKRD44",0,0,0,0,1,0,0,0,0,1,1,1
"ANKRD50",0,0,0,0,1,0,0,0,0,1,1,1
"ANKRD62",0,0,0,0,1,0,0,0,0,1,1,1
"ANKRD7",0,0,0,0,1,0,0,0,0,1,1,1
"ANKS1B",0,0,0,0,1,0,0,0,0,1,1,1
"ANO10",0,0,0,0,1,0,0,0,0,1,1,1
"ANO5",0,0,0,0,1,0,0,0,0,1,1,1
"ANP32E",1,0,0,0,0,0,0,0,0,1,1,1
"ANPEP",1,0,0,0,0,0,0,0,0,1,1,1
"ANTXRL",0,0,0,0,1,0,0,0,0,1,1,1
"ANXA1",0,0,0,0,1,0,0,0,0,1,1,1
"ANXA11",0,0,0,0,1,0,0,0,0,1,1,1
"ANXA6",0,0,0,0,1,0,0,0,0,1,1,1
"ANXA7",1,0,0,0,0,0,0,0,0,1,1,1
"AOAH",1,0,0,0,0,0,0,0,0,1,1,1
"AOC1",0,0,0,0,1,0,0,0,0,1,1,1
"AOX1",0,0,0,0,1,0,0,0,0,1,1,1
"AP000345.1",0,0,0,0,0,0,0,1,0,1,1,1
"AP1B1",1,0,0,0,0,0,0,0,0,1,1,1
"AP1M1",1,0,0,0,0,0,0,0,0,1,1,1
"AP1M2",0,0,0,0,1,0,0,0,0,1,1,1
"AP2S1",1,0,0,0,0,0,0,0,0,1,1,1
"AP3B1",1,0,0,0,0,0,0,0,0,1,1,1
"AP3D1",0,0,0,0,1,0,0,0,0,1,1,1
"AP3S2",1,0,0,0,0,0,0,0,0,1,1,1
"AP4M1",1,0,0,0,0,0,0,0,0,1,1,1
"AP4S1",0,0,0,0,0,1,0,0,0,1,1,1
"AP5Z1",0,0,0,0,1,0,0,0,0,1,1,1
"APAF1",0,0,0,0,1,0,0,0,0,1,1,1
"APBA2",0,0,0,0,1,0,0,0,0,1,1,1
"APBA3",0,0,0,0,1,0,0,0,0,1,1,1
"APBB1",0,0,0,0,1,0,0,0,0,1,1,1
"APBB2",1,0,0,0,0,0,0,0,0,1,1,1
"APCDD1",0,0,0,0,1,0,0,0,0,1,1,1
"APCDD1L",0,0,0,0,1,0,0,0,0,1,1,1
"APEX2",0,0,0,0,1,0,0,0,0,1,1,1
"APH1B",0,0,0,0,1,0,0,0,0,1,1,1
"APLNR",0,0,0,0,1,0,0,0,0,1,1,1
"APOA4",0,0,0,0,1,0,0,0,0,1,1,1
"APOB",1,0,0,0,0,0,0,0,0,1,1,1
"APOBEC1",0,0,0,0,1,0,0,0,0,1,1,1
"APOBEC3B",0,0,0,0,0,0,0,1,0,1,1,1
"APOF",1,0,0,0,0,0,0,0,0,1,1,1
"APOL3",0,0,0,0,1,0,0,0,0,1,1,1
"APOL5",0,0,0,0,1,0,0,0,0,1,1,1
"APOL6",0,0,0,0,1,0,0,0,0,1,1,1
"APPL1",0,0,0,0,1,0,0,0,0,1,1,1
"APTX",0,0,0,0,1,0,0,0,0,1,1,1
"AQP6",1,0,0,0,0,0,0,0,0,1,1,1
"AQP8",0,0,0,0,0,0,0,1,0,1,1,1
"AQPEP",1,0,0,0,0,0,0,0,0,1,1,1
"AQR",0,0,0,0,1,0,0,0,0,1,1,1
"ARAP1",0,0,0,0,1,0,0,0,0,1,1,1
"AREG",0,0,0,0,1,0,0,0,0,1,1,1
"AREL1",0,0,0,0,1,0,0,0,0,1,1,1
"ARF3",1,0,0,0,0,0,0,0,0,1,1,1
"ARFIP1",0,0,0,0,1,0,0,0,0,1,1,1
"ARFRP1",0,0,0,0,1,0,0,0,0,1,1,1
"ARHGAP1",1,0,0,0,0,0,0,0,0,1,1,1
"ARHGAP15",0,0,0,0,1,0,0,0,0,1,1,1
"ARHGAP17",0,0,0,0,1,0,0,0,0,1,1,1
"ARHGAP19",1,0,0,0,0,0,0,0,0,1,1,1
"ARHGAP22",1,0,0,0,0,0,0,0,0,1,1,1
"ARHGAP26",0,0,0,0,0,0,0,1,0,1,1,1
"ARHGAP27",1,0,0,0,0,0,0,0,0,1,1,1
"ARHGAP32",0,0,0,0,1,0,0,0,0,1,1,1
"ARHGAP33",0,0,0,0,1,0,0,0,0,1,1,1
"ARHGAP4",0,0,0,0,1,0,0,0,0,1,1,1
"ARHGEF1",0,0,0,0,1,0,0,0,0,1,1,1
"ARHGEF10L",0,0,0,0,1,0,0,0,0,1,1,1
"ARHGEF11",1,0,0,0,0,0,0,0,0,1,1,1
"ARHGEF15",0,0,0,0,1,0,0,0,0,1,1,1
"ARHGEF16",0,0,0,0,1,0,0,0,0,1,1,1
"ARHGEF26",1,0,0,0,0,0,0,0,0,1,1,1
"ARHGEF33",0,0,0,0,1,0,0,0,0,1,1,1
"ARHGEF40",1,0,0,0,0,0,0,0,0,1,1,1
"ARID4A",1,0,0,0,0,0,0,0,0,1,1,1
"ARIH2",1,0,0,0,0,0,0,0,0,1,1,1
"ARL5C",1,0,0,0,0,0,0,0,0,1,1,1
"ARL6",0,0,0,0,1,0,0,0,0,1,1,1
"ARMC2",0,0,0,0,1,0,0,0,0,1,1,1
"ARMC3",0,0,0,0,1,0,0,0,0,1,1,1
"ARMC4",0,0,0,0,0,1,0,0,0,1,1,1
"ARMC6",0,0,0,0,1,0,0,0,0,1,1,1
"ARMC9",1,0,0,0,0,0,0,0,0,1,1,1
"ARMCX2",0,0,0,0,1,0,0,0,0,1,1,1
"ARMS2",1,0,0,0,0,0,0,0,0,1,1,1
"ARNT",1,0,0,0,0,0,0,0,0,1,1,1
"ARNTL",0,0,0,0,1,0,0,0,0,1,1,1
"ARNTL2",0,0,0,0,1,0,0,0,0,1,1,1
"ARPC1A",0,0,0,0,1,0,0,0,0,1,1,1
"ARPC2",0,0,0,0,1,0,0,0,0,1,1,1
"ARPC5",1,0,0,0,0,0,0,0,0,1,1,1
"ARR3",1,0,0,0,0,0,0,0,0,1,1,1
"ARRDC3",0,0,0,0,1,0,0,0,0,1,1,1
"ARSD",1,0,0,0,0,0,0,0,0,1,1,1
"ARSF",1,0,0,0,0,0,0,0,0,1,1,1
"ART1",0,0,0,0,1,0,0,0,0,1,1,1
"ART3",1,0,0,0,0,0,0,0,0,1,1,1
"ARV1",0,0,0,0,1,0,0,0,0,1,1,1
"ASAP2",1,0,0,0,0,0,0,0,0,1,1,1
"ASAP3",0,0,0,0,1,0,0,0,0,1,1,1
"ASB12",0,0,0,0,1,0,0,0,0,1,1,1
"ASB4",0,0,0,0,1,0,0,0,0,1,1,1
"ASB7",0,0,0,0,1,0,0,0,0,1,1,1
"ASF1A",1,0,0,0,0,0,0,0,0,1,1,1
"ASF1B",0,0,0,0,1,0,0,0,0,1,1,1
"ASGR2",0,0,0,0,1,0,0,0,0,1,1,1
"ASH2L",0,0,0,0,1,0,0,0,0,1,1,1
"ASPA",0,0,0,0,0,1,0,0,0,1,1,1
"ASPG",0,0,0,0,1,0,0,0,0,1,1,1
"ASPH",1,0,0,0,0,0,0,0,0,1,1,1
"ASPHD1",1,0,0,0,0,0,0,0,0,1,1,1
"ATF1",0,0,0,0,1,0,0,0,0,1,1,1
"ATF2",0,0,0,0,1,0,0,0,0,1,1,1
"ATF6",0,0,0,0,0,1,0,0,0,1,1,1
"ATF6B",1,0,0,0,0,0,0,0,0,1,1,1
"ATF7IP",0,0,0,0,0,1,0,0,0,1,1,1
"ATG14",0,0,0,0,0,0,0,1,0,1,1,1
"ATG16L1",0,0,0,0,1,0,0,0,0,1,1,1
"ATG16L2",0,0,0,0,0,1,0,0,0,1,1,1
"ATG3",0,0,0,0,1,0,0,0,0,1,1,1
"ATG9B",0,0,0,0,1,0,0,0,0,1,1,1
"ATP10A",0,0,0,0,1,0,0,0,0,1,1,1
"ATP10D",1,0,0,0,0,0,0,0,0,1,1,1
"ATP11B",0,0,0,0,1,0,0,0,0,1,1,1
"ATP13A1",0,0,0,0,1,0,0,0,0,1,1,1
"ATP13A4",1,0,0,0,0,0,0,0,0,1,1,1
"ATP2B2",0,0,0,0,1,0,0,0,0,1,1,1
"ATP2B4",0,0,0,0,1,0,0,0,0,1,1,1
"ATP2C2",0,0,0,0,1,0,0,0,0,1,1,1
"ATP4B",1,0,0,0,0,0,0,0,0,1,1,1
"ATP5G1",1,0,0,0,0,0,0,0,0,1,1,1
"ATP5J2-PTCD1",0,0,0,0,1,0,0,0,0,1,1,1
"ATP5L",1,0,0,0,0,0,0,0,0,1,1,1
"ATP6AP2",0,0,0,0,1,0,0,0,0,1,1,1
"ATP6V0B",0,0,0,0,1,0,0,0,0,1,1,1
"ATP6V0C",0,0,0,0,1,0,0,0,0,1,1,1
"ATP6V0D2",0,0,0,0,0,1,0,0,0,1,1,1
"ATP6V1B1",0,0,0,0,1,0,0,0,0,1,1,1
"ATP7A",1,0,0,0,0,0,0,0,0,1,1,1
"ATP7B",0,0,0,0,1,0,0,0,0,1,1,1
"ATP8B3",0,0,0,0,1,0,0,0,0,1,1,1
"ATP8B4",0,0,0,0,1,0,0,0,0,1,1,1
"ATP9A",0,0,0,0,1,0,0,0,0,1,1,1
"ATPAF1",0,0,0,0,1,0,0,0,0,1,1,1
"ATPIF1",1,0,0,0,0,0,0,0,0,1,1,1
"ATRN",0,0,0,0,1,0,0,0,0,1,1,1
"ATXN1L",0,0,0,0,1,0,0,0,0,1,1,1
"ATXN2L",0,0,0,0,1,0,0,0,0,1,1,1
"ATXN3",0,0,0,0,1,0,0,0,0,1,1,1
"ATXN3L",0,0,0,0,1,0,0,0,0,1,1,1
"ATXN7L3",1,0,0,0,0,0,0,0,0,1,1,1
"AUTS2",1,0,0,0,0,0,0,0,0,1,1,1
"AVEN",1,0,0,0,0,0,0,0,0,1,1,1
"AVL9",0,0,0,0,1,0,0,0,0,1,1,1
"AVPR1A",0,0,0,0,1,0,0,0,0,1,1,1
"AVPR2",1,0,0,0,0,0,0,0,0,1,1,1
"AXIN2",1,0,0,0,0,0,0,0,0,1,1,1
"AXL",0,0,0,0,1,0,0,0,0,1,1,1
"AZGP1",1,0,0,0,0,0,0,0,0,1,1,1
"AZI1",0,0,0,0,1,0,0,0,0,1,1,1
"B3GALNT1",0,0,0,0,1,0,0,0,0,1,1,1
"B3GALT4",1,0,0,0,0,0,0,0,0,1,1,1
"B3GNT3",0,0,0,0,1,0,0,0,0,1,1,1
"B3GNTL1",0,0,0,0,0,0,0,1,0,1,1,1
"B4GALT1",0,0,0,0,1,0,0,0,0,1,1,1
"BAALC",0,0,0,0,0,1,0,0,0,1,1,1
"BAAT",0,0,0,0,1,0,0,0,0,1,1,1
"BAG1",1,0,0,0,0,0,0,0,0,1,1,1
"BAG3",0,0,0,0,1,0,0,0,0,1,1,1
"BAG6",0,0,0,0,1,0,0,0,0,1,1,1
"BAIAP2",1,0,0,0,0,0,0,0,0,1,1,1
"BAIAP2L1",1,0,0,0,0,0,0,0,0,1,1,1
"BAK1",0,0,0,0,1,0,0,0,0,1,1,1
