"Hugo_Symbol","Frame_Shift_Del","Frame_Shift_Ins","In_Frame_Del","In_Frame_Ins","Missense_Mutation","Nonsense_Mutation","Nonstop_Mutation","Splice_Site","Translation_Start_Site","total","MutatedSamples","AlteredSamples"
"GTSF1",0,0,0,0,1,0,0,0,0,1,1,1
"GUCA1C",0,0,0,0,1,0,0,0,0,1,1,1
"GUCA2B",0,0,0,0,1,0,0,0,0,1,1,1
"GUCD1",0,0,0,0,1,0,0,0,0,1,1,1
"GXYLT1",0,0,0,0,1,0,0,0,0,1,1,1
"GYG1",0,0,0,0,1,0,0,0,0,1,1,1
"GZMB",0,0,0,0,1,0,0,0,0,1,1,1
"H1F0",0,0,0,0,1,0,0,0,0,1,1,1
"H2AFX",0,0,0,0,1,0,0,0,0,1,1,1
"H2AFZ",0,0,0,0,1,0,0,0,0,1,1,1
"H2BFWT",0,0,0,0,1,0,0,0,0,1,1,1
"HADHB",0,0,0,0,1,0,0,0,0,1,1,1
"HAND1",0,0,0,0,1,0,0,0,0,1,1,1
"HAPLN3",0,0,0,0,1,0,0,0,0,1,1,1
"HARS2",0,0,0,0,1,0,0,0,0,1,1,1
"HAS3",0,0,0,0,1,0,0,0,0,1,1,1
"HAUS2",0,0,0,0,1,0,0,0,0,1,1,1
"HBE1",0,0,0,0,1,0,0,0,0,1,1,1
"HBG1",0,0,0,0,0,1,0,0,0,1,1,1
"HCAR3",0,0,0,0,1,0,0,0,0,1,1,1
"HCFC1R1",0,0,0,0,1,0,0,0,0,1,1,1
"HCRT",0,0,0,0,1,0,0,0,0,1,1,1
"HCRTR1",0,0,0,0,1,0,0,0,0,1,1,1
"HDAC8",0,0,0,0,1,0,0,0,0,1,1,1
"HDDC2",0,0,0,0,1,0,0,0,0,1,1,1
"HDDC3",0,0,0,0,1,0,0,0,0,1,1,1
"HDHD1",0,0,0,0,1,0,0,0,0,1,1,1
"HDHD3",0,0,0,0,1,0,0,0,0,1,1,1
"HDX",0,0,0,0,1,0,0,0,0,1,1,1
"HECTD3",0,0,0,0,1,0,0,0,0,1,1,1
"HELT",0,0,0,0,1,0,0,0,0,1,1,1
"HEMGN",0,0,0,0,1,0,0,0,0,1,1,1
"HERC2P3",0,0,0,0,0,0,0,1,0,1,1,1
"HES1",0,0,0,0,1,0,0,0,0,1,1,1
"HES4",0,0,0,0,1,0,0,0,0,1,1,1
"HEXDC",0,0,0,0,1,0,0,0,0,1,1,1
"HEXIM2",0,0,0,0,1,0,0,0,0,1,1,1
"HEY1",0,0,0,0,1,0,0,0,0,1,1,1
"HHAT",0,0,0,0,0,1,0,0,0,1,1,1
"HHIPL1",0,0,0,0,1,0,0,0,0,1,1,1
"HHLA2",0,0,0,0,1,0,0,0,0,1,1,1
"HIAT1",0,0,0,0,0,1,0,0,0,1,1,1
"HIBCH",0,0,0,0,1,0,0,0,0,1,1,1
"HIF1AN",0,0,0,0,1,0,0,0,0,1,1,1
"HIGD1B",0,0,0,0,1,0,0,0,0,1,1,1
"HIGD2B",0,0,0,0,1,0,0,0,0,1,1,1
"HINFP",0,0,0,0,1,0,0,0,0,1,1,1
"HIPK3",0,0,0,0,1,0,0,0,0,1,1,1
"HIST1H1B",0,0,0,0,1,0,0,0,0,1,1,1
"HIST1H1C",0,0,0,0,1,0,0,0,0,1,1,1
"HIST1H1E",0,0,0,0,1,0,0,0,0,1,1,1
"HIST1H2AD",0,0,0,0,1,0,0,0,0,1,1,1
"HIST1H2AE",0,0,0,0,1,0,0,0,0,1,1,1
"HIST1H2AI",0,0,0,0,0,0,1,0,0,1,1,1
"HIST1H2BK",0,0,0,0,1,0,0,0,0,1,1,1
"HIST1H3J",0,0,0,0,1,0,0,0,0,1,1,1
"HIST1H4C",0,0,0,0,1,0,0,0,0,1,1,1
"HIST1H4F",0,0,0,0,1,0,0,0,0,1,1,1
"HIST1H4G",0,0,0,0,1,0,0,0,0,1,1,1
"HIST1H4I",0,0,0,0,1,0,0,0,0,1,1,1
"HIST1H4K",0,0,0,0,1,0,0,0,0,1,1,1
"HIST4H4",0,0,0,0,1,0,0,0,0,1,1,1
"HLA-C",0,0,0,0,1,0,0,0,0,1,1,1
"HLA-DOA",0,0,0,0,1,0,0,0,0,1,1,1
"HLA-DPA1",0,0,0,0,1,0,0,0,0,1,1,1
"HLA-DRB1",0,0,0,0,1,0,0,0,0,1,1,1
"HLF",0,0,0,0,1,0,0,0,0,1,1,1
"HMCES",0,0,0,0,0,1,0,0,0,1,1,1
"HMGB2",0,0,0,0,1,0,0,0,0,1,1,1
"HMGB3",0,0,0,0,1,0,0,0,0,1,1,1
"HMGN5",0,0,0,0,1,0,0,0,0,1,1,1
"HMGXB4",0,0,0,0,1,0,0,0,0,1,1,1
"HMMR",0,0,0,0,1,0,0,0,0,1,1,1
"HMOX2",0,0,0,0,1,0,0,0,0,1,1,1
"HMX3",0,0,0,0,1,0,0,0,0,1,1,1
"HN1",0,0,0,0,1,0,0,0,0,1,1,1
"HN1L",0,0,0,0,1,0,0,0,0,1,1,1
"HNRNPA0",0,0,0,0,1,0,0,0,0,1,1,1
"HNRNPA1",0,0,0,0,1,0,0,0,0,1,1,1
"HNRNPAB",0,0,0,0,1,0,0,0,0,1,1,1
"HNRNPD",0,0,0,0,1,0,0,0,0,1,1,1
"HNRNPF",0,0,0,0,1,0,0,0,0,1,1,1
"HNRNPLL",0,0,0,0,1,0,0,0,0,1,1,1
"HNRNPM",0,0,0,0,1,0,0,0,0,1,1,1
"HNRNPR",0,0,0,0,1,0,0,0,0,1,1,1
"HNRNPUL2",0,0,0,0,1,0,0,0,0,1,1,1
"HOMER1",0,0,0,0,1,0,0,0,0,1,1,1
"HOXA2",0,0,0,0,1,0,0,0,0,1,1,1
"HOXA4",0,0,0,0,1,0,0,0,0,1,1,1
"HOXA6",0,0,0,0,1,0,0,0,0,1,1,1
"HOXB4",0,0,0,0,1,0,0,0,0,1,1,1
"HOXB6",0,0,0,0,1,0,0,0,0,1,1,1
"HOXC10",0,0,0,0,1,0,0,0,0,1,1,1
"HOXC13",0,0,0,0,1,0,0,0,0,1,1,1
"HOXD1",0,0,0,0,1,0,0,0,0,1,1,1
"HOXD13",0,0,0,0,1,0,0,0,0,1,1,1
"HOXD3",0,0,0,0,1,0,0,0,0,1,1,1
"HOXD4",0,0,0,0,1,0,0,0,0,1,1,1
"HP1BP3",0,0,0,0,1,0,0,0,0,1,1,1
"HPDL",0,0,0,0,1,0,0,0,0,1,1,1
"HPS1",0,0,0,0,0,1,0,0,0,1,1,1
"HRCT1",0,0,0,0,1,0,0,0,0,1,1,1
"HRH2",0,0,0,0,1,0,0,0,0,1,1,1
"HRH3",0,0,0,0,1,0,0,0,0,1,1,1
"HS1BP3",0,0,0,0,0,0,0,1,0,1,1,1
"HS3ST1",0,0,0,0,1,0,0,0,0,1,1,1
"HS3ST2",0,0,0,0,1,0,0,0,0,1,1,1
"HS3ST5",0,0,0,0,1,0,0,0,0,1,1,1
"HSCB",0,0,0,0,1,0,0,0,0,1,1,1
"HSD11B1L",0,0,0,0,1,0,0,0,0,1,1,1
"HSD17B1",0,0,0,0,0,1,0,0,0,1,1,1
"HSD17B10",0,0,0,0,1,0,0,0,0,1,1,1
"HSD17B13",0,0,0,0,1,0,0,0,0,1,1,1
"HSD17B4",0,0,0,0,1,0,0,0,0,1,1,1
"HSD17B6",0,0,0,0,1,0,0,0,0,1,1,1
"HSD17B7",0,0,0,0,1,0,0,0,0,1,1,1
"HSF1",0,0,0,0,1,0,0,0,0,1,1,1
"HSF4",0,0,0,0,0,1,0,0,0,1,1,1
"HSP90AB1",0,0,0,0,1,0,0,0,0,1,1,1
"HSPA4",0,0,0,0,0,0,0,1,0,1,1,1
"HSPA5",0,0,0,0,1,0,0,0,0,1,1,1
"HSPA6",0,0,0,0,1,0,0,0,0,1,1,1
"HSPA9",0,0,0,0,1,0,0,0,0,1,1,1
"HSPB2",0,0,0,0,1,0,0,0,0,1,1,1
"HSPB7",0,0,0,0,1,0,0,0,0,1,1,1
"HSPB8",0,0,0,0,1,0,0,0,0,1,1,1
"HSPD1",0,0,0,0,0,1,0,0,0,1,1,1
"HSPE1-MOB4",0,0,0,0,1,0,0,0,0,1,1,1
"HTN1",0,0,0,0,1,0,0,0,0,1,1,1
"HTR5A-AS1",0,0,0,0,1,0,0,0,0,1,1,1
"HTR7",0,0,0,0,1,0,0,0,0,1,1,1
"HTRA3",0,0,0,0,1,0,0,0,0,1,1,1
"HTRA4",0,0,0,0,1,0,0,0,0,1,1,1
"HUS1B",0,0,0,0,1,0,0,0,0,1,1,1
"HYAL2",0,0,0,0,1,0,0,0,0,1,1,1
"HYAL3",0,0,0,0,1,0,0,0,0,1,1,1
"HYLS1",0,0,0,0,1,0,0,0,0,1,1,1
"HYPK",0,0,0,0,1,0,0,0,0,1,1,1
"IAH1",0,0,0,0,1,0,0,0,0,1,1,1
"IBSP",0,0,0,0,1,0,0,0,0,1,1,1
"ICAM2",0,0,0,0,1,0,0,0,0,1,1,1
"ICAM5",0,0,0,0,1,0,0,0,0,1,1,1
"ICT1",0,0,0,0,1,0,0,0,0,1,1,1
"IDH2",0,0,0,0,1,0,0,0,0,1,1,1
"IDH3G",0,0,0,0,1,0,0,0,0,1,1,1
"IDUA",0,0,0,0,1,0,0,0,0,1,1,1
"IER5",0,0,0,0,1,0,0,0,0,1,1,1
"IFFO1",0,0,0,0,1,0,0,0,0,1,1,1
"IFI35",0,0,0,0,1,0,0,0,0,1,1,1
"IFIT3",0,0,0,0,1,0,0,0,0,1,1,1
"IFLTD1",0,0,0,0,1,0,0,0,0,1,1,1
"IFNA5",0,0,0,0,0,1,0,0,0,1,1,1
"IFNA6",0,0,0,0,1,0,0,0,0,1,1,1
"IFNL1",0,0,0,0,1,0,0,0,0,1,1,1
"IFNL2",0,0,0,0,1,0,0,0,0,1,1,1
"IFRD2",0,0,0,0,1,0,0,0,0,1,1,1
"IFT27",0,0,0,0,1,0,0,0,0,1,1,1
"IFT46",0,0,0,0,1,0,0,0,0,1,1,1
"IFT74",0,0,0,0,1,0,0,0,0,1,1,1
"IFT88",0,0,0,0,1,0,0,0,0,1,1,1
"IGFBP3",0,0,0,0,1,0,0,0,0,1,1,1
"IGFBP6",0,0,0,0,1,0,0,0,0,1,1,1
"IGFBP7",0,0,0,0,1,0,0,0,0,1,1,1
"IGFL1",0,0,0,0,0,0,0,1,0,1,1,1
"IGFL3",0,0,0,0,1,0,0,0,0,1,1,1
"IGFL4",0,0,0,0,0,1,0,0,0,1,1,1
"IGHD6-19",0,0,0,0,0,0,0,0,1,1,1,1
"IGHJ6",0,0,0,0,0,1,0,0,0,1,1,1
"IGHV2-26",0,0,0,0,1,0,0,0,0,1,1,1
"IGHV3-11",0,0,0,0,0,1,0,0,0,1,1,1
"IGHV3-13",0,0,0,0,1,0,0,0,0,1,1,1
"IGHV3-15",0,0,0,0,1,0,0,0,0,1,1,1
"IGHV3-33",0,0,0,0,1,0,0,0,0,1,1,1
"IGHV3-35",0,0,0,0,1,0,0,0,0,1,1,1
"IGHV3-9",0,0,0,0,1,0,0,0,0,1,1,1
"IGHV3OR16-8",0,0,0,0,1,0,0,0,0,1,1,1
"IGHV3OR16-9",0,0,0,0,1,0,0,0,0,1,1,1
"IGHV4-28",0,0,0,0,0,0,0,1,0,1,1,1
"IGHV4-31",0,0,0,0,1,0,0,0,0,1,1,1
"IGHV4-39",0,0,0,0,1,0,0,0,0,1,1,1
"IGHV4-4",0,0,0,0,1,0,0,0,0,1,1,1
"IGHV5-51",0,0,0,0,1,0,0,0,0,1,1,1
"IGKV1-39",0,0,0,0,1,0,0,0,0,1,1,1
"IGKV1-8",0,0,0,0,1,0,0,0,0,1,1,1
"IGKV1D-13",0,0,0,0,0,0,0,0,1,1,1,1
"IGKV1D-16",0,0,0,0,1,0,0,0,0,1,1,1
"IGKV1D-17",0,0,0,0,1,0,0,0,0,1,1,1
"IGKV1D-43",0,0,0,0,0,1,0,0,0,1,1,1
"IGKV1D-8",0,0,0,0,0,1,0,0,0,1,1,1
"IGKV2D-24",0,0,0,0,1,0,0,0,0,1,1,1
"IGKV3-15",0,0,0,0,1,0,0,0,0,1,1,1
"IGKV3-7",0,0,0,0,1,0,0,0,0,1,1,1
"IGKV4-1",0,0,0,0,1,0,0,0,0,1,1,1
"IGKV6-21",0,0,0,0,1,0,0,0,0,1,1,1
"IGKV6D-21",0,0,0,0,0,0,0,0,1,1,1,1
"IGKV6D-41",0,0,1,0,0,0,0,0,0,1,1,1
"IGLC3",0,0,0,0,1,0,0,0,0,1,1,1
"IGLJ5",0,0,0,0,1,0,0,0,0,1,1,1
"IGLON5",0,0,0,0,0,1,0,0,0,1,1,1
"IGLV1-36",0,0,0,0,1,0,0,0,0,1,1,1
"IGLV1-44",0,0,0,0,1,0,0,0,0,1,1,1
"IGLV1-47",0,0,0,0,1,0,0,0,0,1,1,1
"IGLV1-51",0,0,0,0,1,0,0,0,0,1,1,1
"IGLV11-55",0,0,0,0,1,0,0,0,0,1,1,1
"IGLV2-11",0,0,0,0,1,0,0,0,0,1,1,1
"IGLV2-14",0,0,0,0,1,0,0,0,0,1,1,1
"IGLV2-33",0,0,0,0,1,0,0,0,0,1,1,1
"IGLV2-8",0,0,0,0,1,0,0,0,0,1,1,1
"IGLV3-21",0,0,0,0,1,0,0,0,0,1,1,1
"IGLV3-27",0,0,0,0,1,0,0,0,0,1,1,1
"IGLV3-32",0,0,0,0,1,0,0,0,0,1,1,1
"IGLV4-60",0,0,0,0,1,0,0,0,0,1,1,1
"IGLV5-37",0,0,0,0,1,0,0,0,0,1,1,1
"IGLV5-48",0,0,0,0,1,0,0,0,0,1,1,1
"IGLV7-43",0,0,0,0,1,0,0,0,0,1,1,1
"IGLV7-46",1,0,0,0,0,0,0,0,0,1,1,1
"IGLV9-49",0,0,0,0,1,0,0,0,0,1,1,1
"IGSF6",0,0,0,0,1,0,0,0,0,1,1,1
"IL10RB",0,0,0,0,0,1,0,0,0,1,1,1
"IL11RA",0,0,0,0,1,0,0,0,0,1,1,1
"IL12B",0,0,0,0,1,0,0,0,0,1,1,1
"IL13RA1",0,0,0,0,0,0,0,1,0,1,1,1
"IL15",0,0,0,0,1,0,0,0,0,1,1,1
"IL17C",0,0,0,0,1,0,0,0,0,1,1,1
"IL17RA",0,0,0,0,1,0,0,0,0,1,1,1
"IL17RD",0,0,0,0,1,0,0,0,0,1,1,1
"IL17RE",0,0,0,0,0,0,0,1,0,1,1,1
"IL17REL",0,0,0,0,0,0,0,1,0,1,1,1
"IL19",0,0,0,0,1,0,0,0,0,1,1,1
"IL1RN",0,0,0,0,0,0,0,1,0,1,1,1
"IL22RA2",0,0,0,0,1,0,0,0,0,1,1,1
"IL23A",0,0,0,0,1,0,0,0,0,1,1,1
"IL23R",0,0,0,0,1,0,0,0,0,1,1,1
"IL24",0,0,0,0,1,0,0,0,0,1,1,1
"IL25",0,0,0,0,1,0,0,0,0,1,1,1
"IL3",0,0,0,0,1,0,0,0,0,1,1,1
"IL32",0,0,0,0,0,1,0,0,0,1,1,1
"IL3RA",0,0,0,0,0,0,0,1,0,1,1,1
"IL4I1",0,0,0,0,0,0,0,1,0,1,1,1
"IL6",0,0,0,0,1,0,0,0,0,1,1,1
"IL9R",0,0,0,0,1,0,0,0,0,1,1,1
"ILF2",0,0,0,0,1,0,0,0,0,1,1,1
"ILF3",0,0,0,0,1,0,0,0,0,1,1,1
"ILKAP",0,0,0,0,1,0,0,0,0,1,1,1
"IMMP1L",0,0,0,0,0,1,0,0,0,1,1,1
"IMMT",0,0,0,0,1,0,0,0,0,1,1,1
"IMP3",0,0,0,0,1,0,0,0,0,1,1,1
"IMPA2",0,0,0,0,1,0,0,0,0,1,1,1
"IMPDH1",0,0,0,0,1,0,0,0,0,1,1,1
"IMPDH2",0,0,0,0,1,0,0,0,0,1,1,1
"ING1",0,0,0,0,1,0,0,0,0,1,1,1
"ING4",0,0,0,0,1,0,0,0,0,1,1,1
"INHBE",0,0,0,0,1,0,0,0,0,1,1,1
"INO80C",0,0,0,0,0,1,0,0,0,1,1,1
"INPP5K",0,0,0,0,0,1,0,0,0,1,1,1
"INSIG1",0,0,0,0,1,0,0,0,0,1,1,1
"INSL3",0,0,0,0,1,0,0,0,0,1,1,1
"INSL5",0,0,0,0,1,0,0,0,0,1,1,1
"INSM1",0,0,0,0,1,0,0,0,0,1,1,1
"IPP",0,0,0,0,1,0,0,0,0,1,1,1
"IPPK",0,0,0,0,1,0,0,0,0,1,1,1
"IQCB1",0,0,0,0,1,0,0,0,0,1,1,1
"IQCD",0,0,0,0,1,0,0,0,0,1,1,1
"IQCF2",0,0,0,0,0,0,0,1,0,1,1,1
"IRAK1BP1",0,0,0,0,1,0,0,0,0,1,1,1
"IRF2BP2",0,0,0,0,1,0,0,0,0,1,1,1
"IRF2BPL",0,0,0,0,1,0,0,0,0,1,1,1
"IRF8",0,0,0,0,1,0,0,0,0,1,1,1
"IRGQ",1,0,0,0,0,0,0,0,0,1,1,1
"IRX2",0,0,0,0,1,0,0,0,0,1,1,1
"ITGB1BP2",0,0,0,0,0,0,0,1,0,1,1,1
"ITGB5",0,0,0,0,0,1,0,0,0,1,1,1
"ITM2B",0,0,0,0,1,0,0,0,0,1,1,1
"ITM2C",0,0,0,0,0,1,0,0,0,1,1,1
"ITPKA",0,0,0,0,1,0,0,0,0,1,1,1
"ITPRIP",0,0,0,0,0,1,0,0,0,1,1,1
"ITPRIPL1",0,0,0,0,1,0,0,0,0,1,1,1
"IWS1",0,0,0,0,1,0,0,0,0,1,1,1
"IZUMO1",0,0,0,0,1,0,0,0,0,1,1,1
"JAM3",0,0,0,0,1,0,0,0,0,1,1,1
"JAZF1",0,0,0,0,1,0,0,0,0,1,1,1
"JKAMP",0,0,0,0,1,0,0,0,0,1,1,1
"JMJD7",0,0,0,0,1,0,0,0,0,1,1,1
"JUNB",0,0,0,0,1,0,0,0,0,1,1,1
"JUND",0,0,0,0,1,0,0,0,0,1,1,1
"KAAG1",0,0,0,0,1,0,0,0,0,1,1,1
"KAT7",0,0,0,0,1,0,0,0,0,1,1,1
"KATNB1",0,0,0,0,0,1,0,0,0,1,1,1
"KBTBD11",0,0,0,0,1,0,0,0,0,1,1,1
"KBTBD12",0,0,0,0,0,0,0,0,1,1,1,1
"KBTBD2",0,0,0,0,1,0,0,0,0,1,1,1
"KCMF1",0,0,0,0,1,0,0,0,0,1,1,1
"KCNA2",0,0,0,0,1,0,0,0,0,1,1,1
"KCNAB3",0,0,0,0,1,0,0,0,0,1,1,1
"KCNE3",0,0,0,0,1,0,0,0,0,1,1,1
"KCNG3",0,0,0,0,1,0,0,0,0,1,1,1
"KCNIP3",0,0,0,0,1,0,0,0,0,1,1,1
"KCNJ10",0,0,0,0,1,0,0,0,0,1,1,1
"KCNJ4",0,0,0,0,1,0,0,0,0,1,1,1
"KCNK15",0,0,0,0,1,0,0,0,0,1,1,1
"KCNK3",0,0,0,0,1,0,0,0,0,1,1,1
"KCNMB1",0,0,0,0,1,0,0,0,0,1,1,1
"KCNMB3",0,0,0,0,1,0,0,0,0,1,1,1
"KCNN4",0,0,0,0,1,0,0,0,0,1,1,1
"KCNRG",0,0,0,0,1,0,0,0,0,1,1,1
"KCTD1",0,0,0,0,1,0,0,0,0,1,1,1
"KCTD10",0,0,0,0,1,0,0,0,0,1,1,1
"KCTD13",0,0,0,0,1,0,0,0,0,1,1,1
"KCTD14",0,0,0,0,1,0,0,0,0,1,1,1
"KCTD17",0,0,0,0,1,0,0,0,0,1,1,1
"KCTD18",0,0,0,0,1,0,0,0,0,1,1,1
"KCTD2",0,0,0,0,0,1,0,0,0,1,1,1
"KCTD21",0,0,0,0,1,0,0,0,0,1,1,1
"KCTD5",0,0,0,0,1,0,0,0,0,1,1,1
"KDELR2",0,0,0,0,1,0,0,0,0,1,1,1
"KDELR3",0,0,0,0,1,0,0,0,0,1,1,1
"KDM1A",0,0,0,0,1,0,0,0,0,1,1,1
"KDM2B",0,0,0,0,1,0,0,0,0,1,1,1
"KDM4B",0,0,0,0,1,0,0,0,0,1,1,1
"KDM4C",0,0,0,0,1,0,0,0,0,1,1,1
"KDM8",0,0,0,0,1,0,0,0,0,1,1,1
"KDSR",0,0,0,0,1,0,0,0,0,1,1,1
"KEAP1",0,0,0,0,1,0,0,0,0,1,1,1
"KHDC1L",0,0,0,0,1,0,0,0,0,1,1,1
"KHDRBS1",0,0,0,0,1,0,0,0,0,1,1,1
"KHDRBS3",0,0,0,0,1,0,0,0,0,1,1,1
"KHNYN",0,0,0,0,1,0,0,0,0,1,1,1
"KIAA0020",0,0,0,0,1,0,0,0,0,1,1,1
"KIAA0101",0,0,0,0,1,0,0,0,0,1,1,1
"KIAA0141",0,0,0,0,1,0,0,0,0,1,1,1
"KIAA0825",0,0,0,0,1,0,0,0,0,1,1,1
"KIAA0930",0,0,0,0,1,0,0,0,0,1,1,1
"KIAA1143",0,0,0,0,1,0,0,0,0,1,1,1
"KIAA1279",0,0,0,0,1,0,0,0,0,1,1,1
"KIAA1328",0,0,0,0,1,0,0,0,0,1,1,1
"KIAA1407",0,0,0,0,0,0,0,1,0,1,1,1
"KIAA1524",0,0,0,0,1,0,0,0,0,1,1,1
"KIAA1919",0,0,0,0,1,0,0,0,0,1,1,1
"KIAA2013",0,0,0,0,1,0,0,0,0,1,1,1
"KIF20A",0,0,0,0,1,0,0,0,0,1,1,1
"KIF22",0,0,0,0,0,1,0,0,0,1,1,1
"KIF23",0,0,0,0,1,0,0,0,0,1,1,1
"KIF3A",0,0,0,0,0,1,0,0,0,1,1,1
"KIFC2",0,0,0,0,0,1,0,0,0,1,1,1
"KITLG",0,0,0,0,1,0,0,0,0,1,1,1
"KLC2",0,0,0,0,1,0,0,0,0,1,1,1
"KLC3",0,0,0,0,1,0,0,0,0,1,1,1
"KLF1",0,0,0,0,1,0,0,0,0,1,1,1
"KLF11",0,0,0,0,1,0,0,0,0,1,1,1
"KLF13",0,0,0,0,1,0,0,0,0,1,1,1
"KLF7",0,0,0,0,0,0,0,1,0,1,1,1
"KLHDC1",0,0,0,0,1,0,0,0,0,1,1,1
"KLHDC2",0,0,0,0,1,0,0,0,0,1,1,1
"KLHDC4",0,0,0,0,1,0,0,0,0,1,1,1
"KLHDC8B",0,0,0,0,1,0,0,0,0,1,1,1
"KLHDC9",0,0,0,0,0,0,0,1,0,1,1,1
"KLHL10",0,0,0,0,1,0,0,0,0,1,1,1
"KLHL25",0,0,0,0,1,0,0,0,0,1,1,1
"KLHL30",0,0,0,0,1,0,0,0,0,1,1,1
"KLHL31",0,0,0,0,1,0,0,0,0,1,1,1
"KLHL40",0,0,0,0,1,0,0,0,0,1,1,1
"KLHL41",0,0,0,0,1,0,0,0,0,1,1,1
"KLK11",0,0,0,0,0,1,0,0,0,1,1,1
"KLK12",0,0,0,0,1,0,0,0,0,1,1,1
"KLK13",0,0,0,0,1,0,0,0,0,1,1,1
"KLK9",0,0,0,0,1,0,0,0,0,1,1,1
"KLRB1",0,0,0,0,1,0,0,0,0,1,1,1
"KLRC2",0,0,0,0,1,0,0,0,0,1,1,1
"KLRF1",0,0,0,0,1,0,0,0,0,1,1,1
"KLRG1",0,0,0,0,0,1,0,0,0,1,1,1
"KPNA2",0,0,0,0,1,0,0,0,0,1,1,1
"KPNA3",0,0,0,0,1,0,0,0,0,1,1,1
"KPNA5",0,0,0,0,1,0,0,0,0,1,1,1
"KRAS",0,0,0,0,1,0,0,0,0,1,1,1
"KRCC1",0,0,0,0,1,0,0,0,0,1,1,1
"KREMEN1",0,0,0,0,1,0,0,0,0,1,1,1
"KRIT1",0,0,0,0,0,1,0,0,0,1,1,1
"KRR1",0,0,0,0,0,0,0,1,0,1,1,1
"KRT14",0,0,0,0,1,0,0,0,0,1,1,1
"KRT18",0,0,0,0,1,0,0,0,0,1,1,1
"KRT19",0,0,0,0,1,0,0,0,0,1,1,1
"KRT27",0,0,0,0,1,0,0,0,0,1,1,1
"KRT33B",0,0,0,0,1,0,0,0,0,1,1,1
"KRT80",0,0,0,0,1,0,0,0,0,1,1,1
"KRTAP1-1",0,0,0,0,1,0,0,0,0,1,1,1
"KRTAP10-1",0,0,0,0,1,0,0,0,0,1,1,1
"KRTAP10-10",0,0,0,0,1,0,0,0,0,1,1,1
"KRTAP11-1",0,0,0,0,1,0,0,0,0,1,1,1
"KRTAP12-2",0,0,0,0,1,0,0,0,0,1,1,1
"KRTAP12-4",0,0,0,0,1,0,0,0,0,1,1,1
"KRTAP19-1",0,0,0,0,1,0,0,0,0,1,1,1
"KRTAP19-5",0,0,0,0,1,0,0,0,0,1,1,1
"KRTAP19-7",0,0,0,0,1,0,0,0,0,1,1,1
"KRTAP24-1",0,0,0,0,1,0,0,0,0,1,1,1
"KRTAP3-1",0,0,0,0,1,0,0,0,0,1,1,1
"KRTAP3-2",0,0,0,0,1,0,0,0,0,1,1,1
"KRTAP3-3",0,0,0,0,1,0,0,0,0,1,1,1
"KRTAP4-12",0,0,0,0,1,0,0,0,0,1,1,1
"KRTAP4-2",0,0,0,0,1,0,0,0,0,1,1,1
"KRTAP4-6",0,0,0,0,1,0,0,0,0,1,1,1
"KRTAP4-7",0,0,0,0,1,0,0,0,0,1,1,1
"KRTAP4-8",0,0,0,0,1,0,0,0,0,1,1,1
"KRTAP5-2",0,0,0,0,1,0,0,0,0,1,1,1
"KRTAP5-5",0,0,0,0,1,0,0,0,0,1,1,1
"KRTAP5-6",0,0,0,0,1,0,0,0,0,1,1,1
"KRTAP5-8",0,0,0,0,1,0,0,0,0,1,1,1
"KRTAP6-1",0,0,0,0,1,0,0,0,0,1,1,1
"KRTAP8-1",0,0,0,0,1,0,0,0,0,1,1,1
"KRTCAP2",0,0,0,0,1,0,0,0,0,1,1,1
"KXD1",0,0,0,0,0,0,0,1,0,1,1,1
"L2HGDH",0,0,0,0,1,0,0,0,0,1,1,1
"LACC1",0,0,0,0,1,0,0,0,0,1,1,1
"LACTB",0,0,0,0,1,0,0,0,0,1,1,1
"LAMTOR3",0,0,0,0,1,0,0,0,0,1,1,1
"LANCL3",0,0,0,0,1,0,0,0,0,1,1,1
"LAP3",0,0,0,0,1,0,0,0,0,1,1,1
"LAPTM4A",0,0,0,0,1,0,0,0,0,1,1,1
"LAPTM4B",0,0,0,0,1,0,0,0,0,1,1,1
"LARP7",0,0,0,0,1,0,0,0,0,1,1,1
"LAT2",0,0,0,0,1,0,0,0,0,1,1,1
"LCA10",0,0,0,0,1,0,0,0,0,1,1,1
"LCA5L",0,0,0,0,1,0,0,0,0,1,1,1
"LCE3B",0,0,0,0,1,0,0,0,0,1,1,1
"LCE3D",0,0,0,0,1,0,0,0,0,1,1,1
"LCMT1",0,0,0,0,0,1,0,0,0,1,1,1
"LCMT2",0,0,0,0,1,0,0,0,0,1,1,1
"LCN12",0,0,0,0,1,0,0,0,0,1,1,1
"LCN2",0,0,0,0,1,0,0,0,0,1,1,1
"LCORL",0,0,0,0,1,0,0,0,0,1,1,1
"LDB1",0,0,0,0,1,0,0,0,0,1,1,1
"LDHA",0,0,0,0,1,0,0,0,0,1,1,1
"LDHAL6B",0,0,0,0,1,0,0,0,0,1,1,1
"LDHB",0,0,0,0,1,0,0,0,0,1,1,1
"LDHC",0,0,0,0,1,0,0,0,0,1,1,1
"LDHD",0,0,0,0,1,0,0,0,0,1,1,1
"LDLRAP1",0,0,0,0,1,0,0,0,0,1,1,1
"LEAP2",0,0,0,0,1,0,0,0,0,1,1,1
"LECT1",0,0,0,0,1,0,0,0,0,1,1,1
"LECT2",0,0,0,0,1,0,0,0,0,1,1,1
"LEFTY2",0,0,0,0,1,0,0,0,0,1,1,1
